bird,timestamp,is_interpolated_gps,is_interpolated_era5,lat,lon,height_raw,ground_speed,heading,is_moving,u_1000,v_1000,w_1000,t_1000,z_1000,q_1000,r_1000,cc_1000,u_925,v_925,w_925,t_925,z_925,q_925,r_925,cc_925,u_850,v_850,w_850,t_850,z_850,q_850,r_850,cc_850,ws_1000,ws_925,ws_850,wspeed_1000,wspeed_925,wspeed_850,wdir_1000,wdir_925,wdir_850,lapse_rate
716,2014-09-05 11:00,1,0,72.71883754,77.8308855,23.90784264,0.612380952,1.803809524,0,5.32371521,2.591079712,0.006521225,276.2165527,261.519043,0.003242535,68.20056152,0,5.722137451,2.930435181,0.094510078,270.2111816,6385.492188,0.002954525,91.36280823,0.015625,6.105529785,3.312240601,0.075273514,265.0876465,12890.48828,0.002094505,88.96580505,0.1015625,2.757371481,3.109100012,3.502784358,5.920780161,6.428865169,6.946109109,64.04757365,62.88199413,61.52023634,5.123535156
716,2014-09-05 12:00,1,0,72.71862978,77.82511042,20.48491256,1.213761905,1.777619048,1,4.777389526,2.623764038,0.004146576,276.2939453,272.1601563,0.003195989,66.4443512,0,5.28427124,3.159835815,0.03541851,270.2658691,6397.816406,0.002984273,90.36003113,0.0078125,5.599945068,3.559494019,0.02923584,265.0712891,12902.93359,0.002103931,90.14575195,0.0703125,2.770697552,3.322234984,3.731493159,5.450466807,6.156954192,6.635463996,61.22420937,59.12184131,57.55872935,5.194580078
716,2014-09-05 13:00,1,0,72.71837848,77.81920456,16.81194958,1.815142857,1.751428571,1,4.292892456,2.594467163,0.008231163,276.3654785,225.359375,0.003161035,65.21002197,0,4.773422241,3.173675537,0.030443192,270.2233887,6351.75,0.003003679,92.23555756,0.015625,5.313964844,3.752365112,0.026231766,265.1049805,12857.08984,0.002108655,90.60417938,0.0390625,2.724460642,3.318085068,3.913025135,5.015992972,5.732170296,6.505264506,58.85276971,56.381506,54.77282903,5.118408203
716,2014-09-05 14:00,1,0,72.71808362,77.81317098,12.96970549,2.41652381,1.725238095,1,3.669708252,2.572357178,0.007059097,276.4143066,248.9140625,0.00310363,63.98389053,0,4.216110229,3.161621094,0.053497314,270.2463379,6375.867188,0.002978699,90.80230713,0.0078125,5.196899414,3.794845581,0.058368683,265.2097168,12882.00781,0.002092008,89.12484741,0.0234375,2.681673317,3.287120388,3.949585996,4.481493066,5.269860853,6.43495272,54.97067818,53.13411711,53.8625804,5.036621094
716,2014-09-05 15:00,1,0,72.71774518,77.80701272,9.038932077,3.017904762,1.699047619,1,2.767730713,2.437240601,-0.00872612,276.4848633,216.2226563,0.003070195,62.61231995,0,3.460494995,2.976043701,0.035004616,270.3144531,6344.808594,0.002902825,88.22402954,0.0078125,5.184936523,3.531661987,0.063819885,265.3190918,12851.98828,0.002085819,88.25494385,0.0703125,2.518231265,3.077337686,3.683840748,3.68788219,4.564193436,6.273452251,48.63312334,49.30429759,55.73970001,4.995361328
716,2014-09-05 16:00,1,0,72.71736315,77.80073284,5.100381153,3.619285714,1.672857143,1,1.76109314,2.374755859,0.010606766,276.4665527,219.0976563,0.00309733,63.51698303,0,2.648910522,2.746322632,-0.001802444,270.3571777,6347.949219,0.002847944,86.4987793,0,5.056243896,2.924362183,0.022421837,265.5053711,12857.00781,0.002106797,87.58586121,0.1171875,2.425154836,2.82248105,3.070721322,2.956503752,3.815627727,5.841018449,36.56022987,43.96562461,59.95634909,4.851806641
716,2014-09-05 17:00,1,0,72.71693752,77.7943344,1.234804512,4.220666667,1.646666667,1,0.994735718,2.738433838,-0.010881424,276.3522949,229.4609375,0.003222752,66.010849,0,1.850601196,2.742980957,-0.069437027,270.3613281,6357.503906,0.002848912,86.50375366,0,4.480026245,2.227676392,-0.063438416,265.6035156,12867.19531,0.002147718,88.66254425,0.1640625,2.765887504,2.795026724,2.355493587,2.913506312,3.30887735,5.003316626,19.96354552,34.0062759,63.56130896,4.7578125
716,2014-09-05 18:00,1,0,72.71646827,77.78782045,0,4.822047619,1.62047619,1,0.569702148,2.987747192,-0.015332222,276.1706543,222.7890625,0.003356277,69.57905579,0,1.329605103,2.658187866,-0.049840927,270.3486328,6348.699219,0.002871334,86.86936188,0.0078125,3.58354187,1.556259155,-0.058903694,265.6381836,12858.52734,0.002193965,90.9199295,0.1953125,3.002662846,2.69472452,1.656975296,3.041577522,2.97217302,3.906880455,10.79553853,26.57386488,66.5256768,4.710449219
716,2014-09-05 19:00,1,0,72.71595539,77.78119405,0,5.423428571,1.594285714,1,0.301498413,2.955780029,-0.001591682,275.9873047,230.7460938,0.003502193,73.40978241,0,1.046279907,2.348098755,0.024979591,270.3293457,6354.09375,0.002901379,87.11924744,0.0078125,2.675643921,1.17401123,0.003415108,265.6777344,12865.3125,0.002225454,92.32168579,0.2421875,2.963024103,2.376299335,1.247998381,2.971117109,2.570655443,2.921878293,5.824197303,24.01708297,66.30923511,4.651611328
716,2014-09-05 20:00,1,0,72.71539886,77.77445825,0,6.024809524,1.568095238,1,0.070831299,2.788299561,0.007316589,275.8227539,218.7304688,0.003611086,76.80417633,0,0.743270874,1.952682495,0.07722187,270.3532715,6340.078125,0.002923963,87.73739624,0,1.987762451,1.018707275,0.032874107,265.784668,12853.04297,0.002238828,91.44593811,0.2421875,2.789193664,1.972290845,1.072720914,2.789199081,2.089358877,2.233598907,1.455174296,20.83887295,62.86533934,4.568603516
716,2014-09-05 21:00,1,0,72.71479868,77.76761611,0,6.626190476,1.541904762,1,-0.005157471,2.447647095,-0.002763748,275.6923828,242.1640625,0.003678877,79.06507874,0,0.485321045,1.470474243,0.074716568,270.394043,6362.589844,0.002935488,87.67206573,0,1.499694824,0.983963013,0.030129433,265.8339844,12876.99609,0.002247904,90.65009308,0.25,2.446622055,1.483000854,1.02396062,2.447652528,1.548493144,1.793674379,359.8792715,18.26515786,56.73076611,4.560058594
716,2014-09-05 22:00,1,0,72.71415482,77.76067068,0,7.227571429,1.515714286,1,-0.086624146,1.834609985,-0.010478973,275.5708008,232.53125,0.003768499,82.08558655,0,0.161514282,0.378097534,0.010137558,270.8483887,6355.269531,0.002919729,84.6021347,0,1.257019043,1.699829102,-0.035953522,266.041748,12880.74219,0.00228259,90.34515381,0.25,1.831676764,0.382237474,1.732483906,1.836653898,0.411150348,2.11412295,357.2966927,23.13102213,36.48282577,4.806640625
716,2014-09-05 23:00,1,0,72.71346727,77.75362502,0,7.828952381,1.48952381,1,-0.248046875,1.661010742,-0.004076958,275.480957,249.7382813,0.003787249,83.42528534,0,-0.554336548,0.313781738,-0.012116432,270.8261719,6371.789063,0.002927035,84.75202179,0,1.087539673,1.898956299,-0.027301788,266.0358887,12896.84375,0.002337707,92.3423996,0.28125,1.654001706,0.299266193,1.926584319,1.679429647,0.636983507,2.188327573,351.5065068,299.5119944,29.79993516,4.790283203
716,2014-09-06 0:00,1,0,72.71273603,77.74648219,0,8.430333333,1.463333333,1,-0.367874146,1.298126221,-0.00782299,275.4677734,247.109375,0.00379393,84.19082642,0,-1.105941772,0.383392334,-0.033864021,270.784668,6368.34375,0.00294256,85.53398895,0,1.025756836,1.905639648,-0.01997757,266.0412598,12893.25781,0.002389548,93.9081955,0.3046875,1.288308387,0.355024634,1.931213133,1.349245371,1.170511378,2.164171795,344.177876,289.1196887,28.2924382,4.743408203
716,2014-09-06 1:00,1,0,72.71196106,77.73924523,0,9.031714286,1.437142857,1,-0.384429932,0.759262085,-0.003657341,275.4438477,260.5507813,0.003802751,84.80813599,0,-1.25944519,0.401733398,-0.036548615,270.755127,6381.214844,0.002956522,86.2542572,0,1.267959595,1.629379272,-0.008536339,266.0375977,12905.71094,0.002422324,94.85458374,0.2578125,0.749381656,0.370019836,1.660667474,0.85103777,1.32196517,2.0646061,333.1459731,287.6914599,37.88954226,4.717529297
716,2014-09-06 2:00,1,0,72.71114237,77.73191721,0,9.633095238,1.410952381,1,-0.425796509,0.083236694,0.026451111,275.4528809,268.1601563,0.003790562,84.63970947,0,-1.187011719,0.294036865,0.003616333,270.7429199,6388.789063,0.002969398,86.6441803,0.015625,1.583511353,1.075561523,0.031342506,266.0419922,12913.35547,0.00242893,94.84815979,0.203125,0.072726952,0.264719597,1.114226651,0.433855983,1.22288777,1.914246796,281.0609594,283.9127875,55.81464737,4.700927734
716,2014-09-06 3:00,1,0,72.71027994,77.72450117,0,10.23447619,1.384761905,1,-0.711578369,-0.379440308,-0.015992165,275.5361328,293.4453125,0.003744247,82.94406128,0,-1.164398193,0.242477417,-0.027071953,270.7351074,6414.46875,0.002971818,87.03816986,0.015625,1.661575317,0.434082031,-0.007713318,266.0593262,12939.05469,0.002421997,94.10523987,0.015625,-0.396525711,0.214267404,0.474109389,0.806423414,1.189377337,1.717340894,241.9317858,281.7633116,75.35886537,4.67578125
716,2014-09-06 4:00,1,0,72.70937375,77.71700018,0,10.83585714,1.358571429,1,-0.976364136,-0.619888306,0.019795418,275.6687012,326.5078125,0.003653145,80.18201447,0,-1.048217773,0.146072388,0.017380714,270.7429199,6448.242188,0.002968559,86.79428101,0.015625,1.576660156,-0.303894043,0.027632713,266.0817871,12973.06641,0.002395696,92.5537796,0.03125,-0.642862984,0.121178792,-0.266427072,1.156524292,1.058346655,1.605680179,237.588757,277.9332546,100.9097113,4.661132813
716,2014-09-06 5:00,1,0,72.70842379,77.70941729,0,11.4372381,1.332380952,1,-1.170150757,-0.772628784,0.004034996,275.7988281,327.1679688,0.003593824,78.18264771,0,-0.942764282,-0.057388306,0.008123398,270.7526855,6449.984375,0.002964851,86.94242096,0.0078125,1.124252319,-0.976074219,0.000367165,266.0588379,12974.51563,0.002355363,91.1037674,0.03125,-0.799628629,-0.079294264,-0.94966882,1.402215401,0.944509349,1.488846586,236.5639593,266.5165678,130.9644675,4.693847656
716,2014-09-06 6:00,1,0,72.70743004,77.70175556,0,12.03861905,1.306190476,1,-0.910552979,-1.160247803,0.015463829,275.9301758,369.9296875,0.003565277,77.12129211,0,-0.571929932,-0.550567627,0.045316696,270.8251953,6494.222656,0.002960552,85.05395508,0.015625,0.670227051,-1.594390869,0.023929596,266.0380859,13018.83594,0.002292701,89.31660461,0.0234375,-1.180702689,-0.563461906,-1.57869851,1.474883619,0.793869359,1.72953362,218.1245327,226.0902671,157.199791,4.787109375
716,2014-09-06 7:00,0,0,72.490017,77.39895,0,12.64,1.28,1,-1.100769043,-1.967300415,0.003344536,276.4741211,346.90625,0.003483564,72.21942139,0,-0.702224731,-1.311630249,0.012595177,271.0646973,6479.691406,0.00307457,86.18914032,0.078125,0.203140259,-1.747009277,-0.006579399,266.3129883,13010.67188,0.002387596,92.73405457,0.0625,-1.991398881,-1.326989501,-1.742035523,2.254321053,1.487781396,1.758780083,209.2284428,208.1638461,173.3674969,4.751708984
716,2014-09-06 8:00,1,0,72.70531114,77.68620777,6.857983023,11.498,1.248,1,-0.635665894,-2.520263672,0.015648842,276.0744629,414.8554688,0.003569326,76.75499725,0,-0.551132202,-2.136917114,0.101120949,270.8693848,6542.730469,0.002908907,83.65786743,0.0546875,-0.637313843,-2.163101196,0.071863174,266.1452637,13067.42969,0.002147647,81.8746109,0.046875,-2.53351063,-2.148413864,-2.17646877,2.599192202,2.20684423,2.255033419,194.1560019,194.4619912,196.4165389,4.724121094
716,2014-09-06 9:00,1,0,72.70418596,77.67832783,14.71308352,10.356,1.216,1,-0.788009644,-3.107940674,0.018713951,276.0805664,422.2382813,0.003601831,77.63394165,0,-0.933914185,-2.799194336,0.080608368,270.859375,6550.40625,0.002857488,81.75351715,0.0390625,-1.021896362,-2.096176147,0.05563736,266.2478027,13076.47266,0.002114971,79.98486328,0.0859375,-3.123963588,-2.81838311,-2.117390367,3.206283585,2.950878621,2.332000561,194.2273673,198.450595,205.9894653,4.611572266
716,2014-09-06 10:00,1,0,72.70301694,77.67038126,23.27824315,9.214,1.184,1,-0.774154663,-3.498336792,0.020737648,276.9729004,482.9804688,0.003594184,72.65447998,0,-1.463104248,-2.73576355,0.002300262,271.4387207,6628.996094,0.002870822,77.61936951,0.0625,-1.008468628,-1.576187134,-0.017791748,266.5056152,13165.33984,0.002109102,78.55522156,0.0546875,-3.513586406,-2.7654119,-1.596688823,3.582970242,3.102430699,1.871196103,192.4780192,208.1381629,212.6117346,4.933105469
716,2014-09-06 11:00,1,0,72.70180406,77.66237113,32.26636585,8.072,1.152,1,-1.180480957,-3.815261841,-0.00475502,276.8581543,481.9882813,0.003607298,73.49924469,0,-1.594223022,-2.831176758,0.004216194,271.3925781,6626.367188,0.002892042,79.45636749,0.0390625,-0.730606079,-1.902008057,-0.02253437,266.5725098,13162.83203,0.002128394,79.35475159,0.0546875,-3.838224069,-2.862656109,-1.916312335,3.993714838,3.249170491,2.037503347,197.1926012,209.3836677,201.0129582,4.820068359
716,2014-09-06 12:00,1,0,72.70054731,77.65430048,41.39035556,6.93,1.12,1,-1.755020142,-4.359710693,0.007504463,276.732666,511.140625,0.003672898,75.21717072,0,-1.843429565,-3.155273438,0.070934296,271.3613281,6653.859375,0.002899468,80.50813293,0.0703125,-0.736083984,-2.556640625,0.035181046,266.5720215,13190.41016,0.00215505,80.76744843,0.0703125,-4.393182172,-3.190703113,-2.570540002,4.699699249,3.654310199,2.660494487,201.9274609,210.2950811,196.0616715,4.789306641
716,2014-09-06 13:00,1,0,72.69924668,77.64617237,50.36311624,5.788,1.088,1,-2.55027771,-4.884857178,0.009056091,276.6091309,502.7617188,0.003716684,76.43546295,0,-1.977859497,-3.615005493,0.074869156,271.3427734,6643.355469,0.002900816,80.92089844,0.09375,-0.872039795,-3.225753784,0.062955856,266.5957031,13180.26953,0.002182976,82.35189819,0.0625,-4.932401269,-3.651909424,-3.241730543,5.510512321,4.120702963,3.341547677,207.5680824,208.6841669,195.127557,4.747070313
716,2014-09-06 14:00,1,0,72.69790216,77.63798986,58.89755181,4.646,1.056,1,-3.476318359,-5.097930908,-0.009494781,276.3820801,527.375,0.003770479,78.53351593,0,-2.246170044,-3.968002319,0.03337574,271.2016602,6664.476563,0.002908358,81.78014374,0.1171875,-1.233947754,-3.676193237,0.061841011,266.5805664,13200.92969,0.00223052,84.30570984,0.046875,-5.161132348,-4.008724484,-3.698310077,6.170388066,4.559640586,3.87776015,214.2903783,209.5129311,198.5547965,4.62109375
716,2014-09-06 15:00,1,0,72.69651372,77.629756,66.70656624,3.504,1.024,1,-4.026168823,-5.253875732,-0.015367508,276.1518555,532.1328125,0.003841826,81.17907715,0,-2.413314819,-4.215240479,-0.008553505,271.1166992,6665.558594,0.002890536,81.40953827,0.09375,-1.600311279,-3.929168701,0.038412094,266.6074219,13201.51172,0.00228301,85.99169159,0.046875,-5.324989222,-4.257696172,-3.957140716,6.619157469,4.857194737,4.2425656,217.4637968,209.792055,202.1605782,4.509277344
716,2014-09-06 16:00,1,0,72.69508137,77.62147385,73.50306345,2.362,0.992,1,-4.373840332,-5.790130615,-0.008816719,275.8776855,539.0976563,0.003880004,83.8655777,0,-2.69921875,-4.727005005,-0.044644356,270.8769531,6666.121094,0.002896289,83.56757355,0.03125,-1.765045166,-4.148544312,0.014616013,266.5615234,13197.94141,0.002377382,89.37364197,0.0859375,-5.864986231,-4.773027569,-4.178480413,7.256451736,5.44337746,4.508414837,217.0672458,209.7272709,203.0478765,4.315429688
716,2014-09-06 17:00,0,0,72.499017,77.448883,79,1.22,0.96,1,-3.323104858,-5.778610229,-0.006426811,275.6330566,538.8359375,0.003814165,84.00151825,0,-2.381347656,-5.099685669,-0.060829163,271.1489258,6670.195313,0.002878611,81.2934494,0.0234375,-2.091537476,-4.487838745,-0.024933815,266.5002441,13203.99219,0.002333418,88.01860046,0.1171875,-5.833475669,-5.138867851,-4.522251219,6.665985455,5.628286647,4.951285249,209.901912,205.0306787,204.9876654,4.648681641
716,2014-09-06 18:00,1,0,72.69208482,77.60477688,82.98127812,1.148882353,0.978235294,1,-4.831192017,-6.663528442,-0.030615807,275.4189453,564.1328125,0.003901425,87.13577271,0,-3.568557739,-5.511367798,-0.048587799,270.3879395,6680.496094,0.002988282,89.71312714,0.1484375,-1.79737854,-4.116073608,-0.011583328,266.5576172,13203.24609,0.002471097,92.61949921,0.125,-6.745038246,-5.571489079,-4.146159621,8.230615263,6.565803785,4.491395281,215.9428665,212.9226694,203.5895983,3.830322266
716,2014-09-06 19:00,1,0,72.69052061,77.59636818,85.5157402,1.077764706,0.996470588,1,-5.023132324,-6.812835693,-0.012755394,275.2749023,590.6171875,0.00380559,85.39586639,0,-4.057479858,-5.739013672,-0.00144577,270.1259766,6702.417969,0.003019285,92.67436218,0.2421875,-1.782180786,-4.201766968,0.022522926,266.5302734,13218.625,0.002488684,93.67098999,0.1015625,-6.899161746,-5.808708637,-4.232125106,8.464430786,7.028472147,4.564100569,216.4015073,215.260292,202.9842442,3.595703125
716,2014-09-06 20:00,1,0,72.68891241,77.58792341,86.74317427,1.006647059,1.014705882,1,-4.996124268,-6.844543457,-0.026338577,275.0966797,617.0195313,0.00366921,83.53631592,0,-4.327758789,-5.904449463,-0.053313255,269.8349609,6722.691406,0.003044076,95.53779602,0.34375,-1.72567749,-4.30682373,0.024705887,266.5395508,13232.05469,0.002500683,94.20069122,0.0703125,-6.931946643,-5.980163966,-4.336708426,8.474021055,7.320657047,4.639686783,216.1273009,216.2401368,201.8352107,3.295410156
716,2014-09-06 21:00,1,0,72.68726023,77.57944562,86.803421,0.935529412,1.032941176,0,-4.662063599,-7.139709473,-0.018450737,274.9594727,625.6992188,0.003462738,80.16778564,0,-4.161880493,-6.347091675,-0.096050262,269.494873,6727.105469,0.003025955,97.38080597,0.4921875,-1.542053223,-4.716384888,0.040481567,266.5681152,13228.70313,0.002515725,94.77726746,0.0546875,-7.222593417,-6.421087498,-4.743417432,8.527032799,7.589915808,4.962077645,213.1435989,213.2534396,198.1054989,2.926757813
716,2014-09-06 22:00,1,0,72.68556403,77.57093786,85.83632105,0.864411765,1.051176471,0,-4.172851563,-7.681243896,-0.032223701,274.6245117,631.2929688,0.00356814,84.52688599,0,-4.223236084,-6.902313232,-0.064705849,269.4328613,6725.296875,0.003015009,97.43235016,0.3671875,-1.518585205,-5.48260498,0.026445389,266.6513672,13222.20313,0.002533403,94.74459839,0.0625,-7.75650409,-6.978628841,-5.509541447,8.74152149,8.091826183,5.689029653,208.5131125,211.4607159,195.4817961,2.781494141
716,2014-09-06 23:00,1,0,72.68382382,77.5624032,83.98171509,0.793294118,1.069411765,0,-4.060501099,-7.972259521,-0.038179398,274.5935059,647.9921875,0.00335172,79.09666443,0,-3.873779297,-7.349334717,-0.066374779,268.9985352,6739.542969,0.002961667,99.32979584,0.3046875,-1.7059021,-6.243331909,0.020070076,266.5935059,13229.69141,0.002532991,95.44538116,0.1328125,-8.046654765,-7.420353547,-6.274082835,8.946764278,8.307760638,6.47219401,206.9910528,207.7933788,195.2822372,2.405029297
716,2014-09-07 0:00,1,0,72.68203956,77.55384469,81.37944378,0.722176471,1.087647059,0,-3.874923706,-8.112854004,-0.025114059,274.4855957,670.6523438,0.003221164,76.97229004,0,-3.664382935,-7.620697021,-0.047652245,268.7871094,6758.789063,0.002903114,99.12199402,0.40625,-2.187332153,-6.916046143,0.033019066,266.6418457,13245.12891,0.002485881,93.55046844,0.203125,-8.184945639,-7.688880869,-6.956319745,8.990741561,8.455928416,7.253696726,205.5304327,205.680396,197.5505571,2.145263672
716,2014-09-07 1:00,1,0,72.68021126,77.54526538,78.16934777,0.651058824,1.105882353,0,-3.518157959,-8.084121704,-0.031401634,274.4030762,665.578125,0.003121761,75.15020752,0,-3.599456787,-8.010925293,-0.030168533,268.6157227,6750.183594,0.00288382,99.68517303,0.40625,-2.612548828,-7.308929443,-0.015534401,266.5026855,13231.71484,0.002394886,91.20900726,0.2421875,-8.150516687,-8.078902985,-7.357990479,8.816487915,8.782426385,7.761820726,203.5183666,204.1952646,199.6692352,2.113037109
716,2014-09-07 2:00,1,0,72.6783389,77.53666832,74.49126774,0.579941176,1.124117647,0,-3.218444824,-8.0625,-0.01793766,274.3278809,679.8320313,0.003022517,73.02828217,0,-3.495117188,-8.141174316,-0.025464058,268.4533691,6761.851563,0.002852286,100.0339966,0.21875,-2.889831543,-7.225158691,0.013156891,266.427002,13238.48047,0.002286299,87.55249023,0.25,-8.124088715,-8.20817573,-7.280461726,8.681145854,8.859715763,7.781647927,201.7612396,203.2345077,201.7998239,2.026367188
716,2014-09-07 3:00,1,0,72.67642246,77.52805659,70.48504434,0.508823529,1.142352941,0,-2.914428711,-8.017944336,-0.020443916,274.1630859,704.0664063,0.002956661,72.42976379,0,-3.213912964,-8.086532593,0.000886917,268.2832031,6782.402344,0.00280598,99.81787109,0.1640625,-2.782913208,-6.911514282,0.055462837,266.5612793,13254.88281,0.002176835,82.60512543,0.234375,-8.074454261,-8.148999553,-6.965622153,8.531197225,8.701795557,7.450747318,199.975612,201.674861,201.9321238,1.721923828
716,2014-09-07 4:00,1,0,72.67446192,77.51943322,66.29051824,0.437705882,1.160588235,0,-2.439056396,-8.136520386,0.012532234,274.0456543,720.3398438,0.002885015,71.14415741,0,-2.630096436,-8.15196228,0.026008606,268.1530762,6795.960938,0.002767713,99.81014252,0.296875,-2.252655029,-6.782180786,0.080791473,266.7922363,13265.39453,0.002063442,77.11952972,0.203125,-8.184253556,-8.203561742,-6.826416292,8.494230989,8.565739681,7.146497806,196.6869706,197.8814415,198.3735547,1.360839844
716,2014-09-07 5:00,1,0,72.67245728,77.51080127,62.0475301,0.366588235,1.178823529,0,-1.914077759,-8.192672729,-0.019753456,273.9243164,736.8789063,0.002846564,70.66430664,0,-2.077362061,-8.213134766,0.015117645,268.0197754,6809.53125,0.002743568,99.75475311,0.53125,-1.606643677,-6.688873291,0.046791077,266.9731445,13276.32813,0.001945219,72.04587555,0.171875,-8.230316926,-8.254133863,-6.720510948,8.413297815,8.471777606,6.87912275,193.150298,194.1942268,193.506376,1.046630859
716,2014-09-07 6:00,1,0,72.67040853,77.50216381,57.89592058,0.295470588,1.197058824,0,-1.249450684,-8.276657104,0.008338928,273.8366699,763.078125,0.002802775,70.03925323,0,-1.346786499,-8.272537231,0.049590111,267.904541,6833.605469,0.002702639,99.28626251,0.546875,-0.843475342,-6.771224976,0.086194992,267.1713867,13298.03906,0.001832533,66.95649719,0.1484375,-8.30095318,-8.298867658,-6.78736833,8.370434865,8.38145012,6.8235576,188.5845958,189.2467496,187.1006223,0.733154297
716,2014-09-07 7:00,1,0,72.66831564,77.49352388,53.97553034,0.224352941,1.215294118,0,-0.749389648,-8.466903687,-0.003373146,273.7475586,779.625,0.002766964,69.56577301,0,-0.789978027,-8.512161255,0.025630951,267.8005371,6848.253906,0.002676842,99.2048645,0.4765625,-0.233688354,-7.085723877,0.069245338,267.3725586,13310.78125,0.001722214,62.27323914,0.1484375,-8.480893146,-8.527001385,-7.089086362,8.500002522,8.548739937,7.08957637,185.0579612,185.3021936,181.8889397,0.427978516
716,2014-09-07 8:00,1,0,72.6661786,77.48488454,50.42620005,0.153235294,1.233529412,0,-0.586532593,-8.441207886,0.008705139,273.6811523,830.3085938,0.002728228,68.99832916,0,-0.586151123,-8.547912598,0.019086838,267.7424316,6897.402344,0.002647166,98.78040314,0.3671875,0.153060913,-7.251785278,0.0564394,267.6315918,13357.93359,0.001632457,57.90584946,0.1171875,-8.451878266,-8.558550038,-7.24680971,8.461560793,8.567985931,7.2534004,183.9747764,183.9227699,178.7908574,0.110839844
716,2014-09-07 9:00,1,0,72.6639974,77.47624884,47.38777036,0.082117647,1.251764706,0,-0.451217651,-8.282577515,0.007128716,273.6098633,849.484375,0.002708218,68.96543884,0,-0.39112854,-8.414154053,0.009720802,267.6687012,6914.980469,0.00262954,98.87302399,0.296875,0.463684082,-7.33366394,0.039372444,267.6254883,13372.90625,0.001587651,56.19215012,0.125,-8.290458072,-8.420690522,-7.321784303,8.29485911,8.423239873,7.348307949,183.1182729,182.6614552,176.3821871,0.043212891
716,2014-09-07 10:00,0,0,72.4965,77.4343,45,0.011,1.27,0,-0.093414307,-8.097610474,-0.020890236,274.1540527,892.9023438,0.002739402,67.12477875,0,-0.231735229,-8.522903442,0.014760017,268.1933594,6970.5,0.002684565,95.97021484,0.234375,0.293182373,-7.696334839,0.0791502,268.144043,13438.26563,0.001591178,53.64879608,0.125,-8.097691729,-8.525945951,-7.68794619,8.098149271,8.526053267,7.701917025,180.6609367,181.5574716,177.8184429,0.049316406
716,2014-09-07 11:00,1,0,72.65950247,77.4590006,43.35329638,0.011,1.236,0,-0.237121582,-8.160888672,-0.006552696,273.9130859,896.6445313,0.002702346,66.97725677,0,-0.213012695,-8.313873291,0.024720192,267.9372559,6969,0.002642264,96.92284393,0.3046875,-0.658599854,-7.054916382,0.066713333,268.2954102,13434.07031,0.001582908,52.64762115,0.1015625,-8.164104712,-8.316533693,-7.067481289,8.16433283,8.31660168,7.085590937,181.6643095,181.4676744,185.333294,-0.358154297
716,2014-09-07 12:00,1,0,72.6571887,77.45039417,42.33885889,0.011,1.202,0,-0.024108887,-7.898620605,-0.006160736,273.8671875,954.9570313,0.002727181,67.75288391,0,0.040084839,-8.058364868,0.028866768,267.9121094,7026.117188,0.002648979,97.18734741,0.4375,-0.723846436,-6.296630859,0.096913338,268.7333984,13492.75781,0.001553063,49.3674469,0.046875,-7.897388268,-8.055750767,-6.310429655,7.898657399,8.058464565,6.338100176,180.1748828,179.7149951,186.5578065,-0.821289063
716,2014-09-07 13:00,1,0,72.65483072,77.44180361,41.79853562,0.011,1.168,0,0.102340698,-7.693847656,-0.003131866,273.8347168,926.0234375,0.002722189,67.91356659,0,0.177398682,-7.763595581,0.032978058,267.8623047,6996.351563,0.002648756,97.71225739,0.3828125,-0.416351318,-5.859664917,0.108452797,268.8530273,13464.78906,0.001558332,49.06039429,0.046875,-7.690162943,-7.758366391,-5.866934339,7.694528275,7.765622102,5.874437961,179.2379178,178.6910154,184.064251,-0.990722656
716,2014-09-07 14:00,1,0,72.65242851,77.43323197,41.57409272,0.011,1.134,0,0.133956909,-7.262680054,-0.020124435,273.8041992,976.5703125,0.002743049,68.41662598,0,0.248519897,-7.384338379,0.006796837,267.8317871,7045.65625,0.002671523,98.30209351,0.5234375,-0.058105469,-5.619216919,0.059693336,269.1208496,13515.64844,0.001535442,47.354496,0.0078125,-7.258606508,-7.37797372,-5.619266312,7.263915337,7.388519164,5.61951733,178.9433246,178.0724382,180.5924454,-1.2890625
716,2014-09-07 15:00,1,0,72.64998206,77.4246823,41.50729634,0.011,1.1,0,0.172332764,-6.756546021,-0.007568359,273.7297363,969.0546875,0.002716327,68.11048126,0,0.285095215,-6.826248169,0.003336906,267.7143555,7036.335938,0.002654338,98.9338913,0.4375,0.029449463,-5.671798706,0.044238091,268.9350586,13506.80859,0.001553447,48.68867493,0.015625,-6.751992523,-6.819517075,-5.670188108,6.758743427,6.832199012,5.67187516,178.5389281,177.6084571,179.702508,-1.220703125
716,2014-09-07 16:00,1,0,72.64749134,77.41615766,41.43991261,0.011,1.066,0,0.334671021,-6.099731445,-0.015749931,273.6572266,982.1640625,0.002725814,68.67093658,0,0.442901611,-6.166229248,0.00530529,267.7070313,7048.203125,0.002647135,98.73762512,0.5078125,-0.16456604,-5.530059814,0.047185898,268.7578125,13519.00391,0.001563658,49.62323761,0.0078125,-6.092449488,-6.156922245,-5.532164325,6.108905663,6.182114927,5.532507888,176.8595289,175.8916727,181.7045309,-1.05078125
